type,days_for_shipment__scheduled,benefit_per_order,late_delivery_risk,department_name,market,order_item_discount_rate,product_price,transaction_id
DEBIT,4,38.68999863,0,Apparel,PacificAsia,0.180000007,129.9900055,T4292
DEBIT,4,-22.13999939,0,Apparel,PacificAsia,0.180000007,59.99000168,T4293
DEBIT,4,3.200000048,1,Apparel,PacificAsia,0.180000007,129.9900055,T4294
DEBIT,4,10.39999962,0,Apparel,PacificAsia,0.200000003,129.9900055,T4295
DEBIT,4,38.02000046,0,Apparel,PacificAsia,0.25,129.9900055,T4296
DEBIT,4,0,0,Apparel,PacificAsia,0.25,129.9900055,T4297
DEBIT,4,45.8199997,1,Apparel,PacificAsia,0.25,129.9900055,T4298
DEBIT,4,33.15000153,1,Apparel,PacificAsia,0.25,129.9900055,T4299
DEBIT,4,22.5,0,Apparel,PacificAsia,0.25,59.99000168,T4300
DEBIT,4,17.54999924,1,Apparel,PacificAsia,0.25,129.9900055,T4301
DEBIT,4,47.77000046,1,Apparel,PacificAsia,0.25,129.9900055,T4302
DEBIT,4,3.480000019,0,Golf,PacificAsia,0.01,39.99000168,T4303
DEBIT,4,23.52000046,0,Golf,PacificAsia,0.039999999,50,T4304
DEBIT,4,22.75,0,Golf,PacificAsia,0.090000004,50,T4305
DEBIT,4,20.75,0,Golf,PacificAsia,0.170000002,50,T4306
DEBIT,4,19.20000076,0,Golf,PacificAsia,0.200000003,50,T4307
DEBIT,4,60.58000183,0,Outdoors,PacificAsia,0.090000004,532.5800171,T4308
DEBIT,4,86.27999878,1,Outdoors,PacificAsia,0.100000001,532.5800171,T4309
DEBIT,4,6.519999981,0,Outdoors,PacificAsia,0.100000001,24.98999977,T4310
DEBIT,4,-1140.790039,0,Outdoors,PacificAsia,0.159999996,532.5800171,T4311
DEBIT,4,7.659999847,1,Outdoors,PacificAsia,0.159999996,47.99000168,T4312
DEBIT,4,12.59000015,1,Outdoors,PacificAsia,0.180000007,31.98999977,T4313
DEBIT,4,-306.3699951,0,Outdoors,PacificAsia,0.25,532.5800171,T4314
DEBIT,4,-37.5,0,FanShop,PacificAsia,0,299.980011,T4315
DEBIT,4,126.4100037,0,FanShop,PacificAsia,0.02,299.980011,T4316
DEBIT,4,-93.29000092,1,FanShop,PacificAsia,0.02,399.980011,T4317
DEBIT,4,-666.3699951,1,FanShop,PacificAsia,0.02,399.980011,T4318
DEBIT,4,-258.7799988,0,FanShop,PacificAsia,0.029999999,399.980011,T4319
DEBIT,4,-193.9900055,0,FanShop,PacificAsia,0.029999999,399.980011,T4320
DEBIT,4,2.880000114,0,FanShop,PacificAsia,0.039999999,299.980011,T4321
DEBIT,4,23.80999947,0,FanShop,PacificAsia,0.039999999,399.980011,T4322
DEBIT,4,133.9400024,0,FanShop,PacificAsia,0.050000001,299.980011,T4323
DEBIT,4,106.8700027,1,FanShop,PacificAsia,0.050000001,299.980011,T4324
DEBIT,4,178.5899963,0,FanShop,PacificAsia,0.050000001,399.980011,T4325
DEBIT,4,18.60000038,0,FanShop,PacificAsia,0.07,399.980011,T4326
DEBIT,4,69.75,1,FanShop,PacificAsia,0.07,299.980011,T4327
DEBIT,4,130.1900024,0,FanShop,PacificAsia,0.07,399.980011,T4328
DEBIT,4,114.6500015,1,FanShop,PacificAsia,0.090000004,299.980011,T4329
DEBIT,4,37.66999817,1,FanShop,PacificAsia,0.090000004,299.980011,T4330
DEBIT,4,70.98000336,0,FanShop,PacificAsia,0.090000004,299.980011,T4331
DEBIT,4,79.16000366,0,FanShop,PacificAsia,0.090000004,299.980011,T4332
DEBIT,4,-167.3899994,1,FanShop,PacificAsia,0.100000001,299.980011,T4333
DEBIT,4,-64.26000214,1,FanShop,PacificAsia,0.100000001,299.980011,T4334
DEBIT,4,-54,1,FanShop,PacificAsia,0.100000001,299.980011,T4335
DEBIT,4,126.8899994,0,FanShop,PacificAsia,0.100000001,299.980011,T4336
DEBIT,4,63.36000061,1,FanShop,PacificAsia,0.119999997,299.980011,T4337
DEBIT,4,26.39999962,1,FanShop,PacificAsia,0.119999997,399.980011,T4338
DEBIT,4,175.9900055,1,FanShop,PacificAsia,0.119999997,399.980011,T4339
DEBIT,4,-3.390000105,1,FanShop,PacificAsia,0.129999995,299.980011,T4340
DEBIT,4,-56.63000107,0,FanShop,PacificAsia,0.129999995,299.980011,T4341
DEBIT,4,-170.0700073,0,FanShop,PacificAsia,0.150000006,299.980011,T4342
DEBIT,4,167.9900055,1,FanShop,PacificAsia,0.159999996,399.980011,T4343
DEBIT,4,125.9899979,1,FanShop,PacificAsia,0.159999996,299.980011,T4344
DEBIT,4,112.0400009,0,FanShop,PacificAsia,0.170000002,299.980011,T4345
DEBIT,4,154.1499939,1,FanShop,PacificAsia,0.180000007,399.980011,T4346
DEBIT,4,117.5899963,1,FanShop,PacificAsia,0.200000003,299.980011,T4347
DEBIT,4,105.7399979,0,FanShop,PacificAsia,0.25,299.980011,T4348
DEBIT,4,-71.3199997,0,FanShop,PacificAsia,0.25,299.980011,T4349
DEBIT,4,18.88999939,0,DiscsShop,PacificAsia,0.01,39.75,T4350
DEBIT,4,19.28000069,1,DiscsShop,PacificAsia,0.01,39.75,T4351
DEBIT,4,37.86999893,1,DiscsShop,PacificAsia,0.039999999,164.3800049,T4352
DEBIT,4,47.00999832,0,DiscsShop,PacificAsia,0.119999997,164.3800049,T4353
DEBIT,4,68.65000153,1,DiscsShop,PacificAsia,0.129999995,164.3800049,T4354
DEBIT,4,37.18000031,1,DiscsShop,PacificAsia,0.129999995,164.3800049,T4355
DEBIT,4,2.5,0,DiscsShop,PacificAsia,0.150000006,11.28999996,T4356
DEBIT,4,31.37999916,0,DiscsShop,PacificAsia,0.170000002,164.3800049,T4357
DEBIT,4,-56.09000015,1,DiscsShop,PacificAsia,0.170000002,39.75,T4358
DEBIT,4,65.75,0,DiscsShop,PacificAsia,0.200000003,164.3800049,T4359
DEBIT,4,1.299999952,0,Fitness,USCA,0.129999995,24.98999977,T4360
DEBIT,4,47.52000046,0,Footwear,USCA,0.01,99.98999786,T4361
DEBIT,4,46.06000137,0,Footwear,USCA,0.02,99.98999786,T4362
DEBIT,4,1.940000057,1,Footwear,USCA,0.029999999,99.98999786,T4363
DEBIT,4,-21.60000038,0,Footwear,USCA,0.039999999,99.98999786,T4364
DEBIT,4,4.800000191,1,Footwear,USCA,0.039999999,99.98999786,T4365
DEBIT,4,25.92000008,1,Footwear,USCA,0.039999999,99.98999786,T4366
DEBIT,4,45.36000061,1,Footwear,USCA,0.059999999,99.98999786,T4367
DEBIT,4,23.65999985,0,Footwear,USCA,0.090000004,99.98999786,T4368
DEBIT,4,3.069999933,0,Footwear,USCA,0.090000004,44.99000168,T4369
DEBIT,4,33.29999924,1,Footwear,USCA,0.100000001,99.98999786,T4370
DEBIT,4,67.19000244,0,Apparel,Europe,0.200000003,59.99000168,T4371
DEBIT,4,115.1800003,0,Apparel,Europe,0.200000003,59.99000168,T4372
DEBIT,4,112.4800034,1,Apparel,Europe,0.25,59.99000168,T4373
DEBIT,4,16.87000084,0,Apparel,Europe,0.25,59.99000168,T4374
DEBIT,4,56.24000168,1,Apparel,Europe,0.25,59.99000168,T4375
DEBIT,4,125,0,Golf,Europe,0,50,T4376
DEBIT,4,-37.5,1,Golf,Europe,0,50,T4377
DEBIT,4,28.25,1,Golf,Europe,0,50,T4378
DEBIT,4,82.80999756,0,Golf,Europe,0.02,50,T4379
DEBIT,4,80.02999878,0,Golf,Europe,0.029999999,50,T4380
DEBIT,4,-3.150000095,0,Golf,Europe,0.029999999,50,T4381
DEBIT,4,67.18000031,1,Golf,Europe,0.039999999,39.99000168,T4382
DEBIT,4,59.06000137,1,Golf,Europe,0.059999999,50,T4383
DEBIT,4,96.86000061,0,Golf,Europe,0.059999999,50,T4384
DEBIT,4,17.44000053,1,Golf,Europe,0.07,50,T4385
DEBIT,4,52.0699997,0,Golf,Europe,0.07,39.99000168,T4386
DEBIT,4,72.76999664,0,Golf,Europe,0.07,50,T4387
DEBIT,4,116.25,0,Golf,Europe,0.07,50,T4388
DEBIT,4,81.87999725,1,Golf,Europe,0.090000004,39.99000168,T4389
DEBIT,4,22.48999977,0,Golf,Europe,0.100000001,39.99000168,T4390
DEBIT,4,51.02999878,0,Golf,Europe,0.119999997,39.99000168,T4391
DEBIT,4,52.36000061,0,Golf,Europe,0.119999997,50,T4392
DEBIT,4,26.87000084,0,Golf,Europe,0.159999996,39.99000168,T4393
DEBIT,4,12.44999981,1,Golf,Europe,0.170000002,39.99000168,T4394
DEBIT,4,51.25,1,Golf,Europe,0.180000007,50,T4395
DEBIT,4,73.58000183,0,Golf,Europe,0.200000003,39.99000168,T4396
DEBIT,4,10,1,Golf,Europe,0.200000003,50,T4397
DEBIT,4,0,1,Golf,Europe,0.25,50,T4398
DEBIT,4,73.12999725,0,Golf,Europe,0.25,50,T4399
DEBIT,4,44.79000092,0,Outdoors,Europe,0,31.98999977,T4400
DEBIT,4,4.559999943,1,Outdoors,Europe,0.039999999,24.98999977,T4401
DEBIT,4,27.60000038,1,Outdoors,Europe,0.159999996,24.98999977,T4402
DEBIT,4,-76.01999664,0,Outdoors,Europe,0.170000002,24.98999977,T4403
DEBIT,4,-1.5,1,Outdoors,Europe,0.25,15.98999977,T4404
DEBIT,4,132.9799957,1,Fitness,LATAM,0.050000001,79.98999786,T4405
DEBIT,4,132.2799988,0,Fitness,LATAM,0.059999999,79.98999786,T4406
DEBIT,4,122.3799973,1,Fitness,LATAM,0.100000001,79.98999786,T4407
DEBIT,4,21.12000084,0,Fitness,LATAM,0.119999997,79.98999786,T4408
DEBIT,4,90.70999908,0,Fitness,LATAM,0.159999996,79.98999786,T4409
DEBIT,4,86.30999756,1,Fitness,LATAM,0.170000002,79.98999786,T4410
DEBIT,4,84.36000061,0,Fitness,LATAM,0.25,59.99000168,T4411
DEBIT,4,13.11999989,1,Fitness,LATAM,0.25,34.99000168,T4412
DEBIT,4,139.9900055,1,Footwear,LATAM,0,99.98999786,T4413
DEBIT,4,168.9799957,0,Footwear,LATAM,0,99.98999786,T4414
DEBIT,4,168.9799957,1,Footwear,LATAM,0,99.98999786,T4415
DEBIT,4,123.7399979,1,Footwear,LATAM,0.01,99.98999786,T4416
DEBIT,4,133.6399994,0,Footwear,LATAM,0.01,99.98999786,T4417
DEBIT,4,133.6399994,0,Footwear,LATAM,0.01,99.98999786,T4418
DEBIT,4,205.7799988,1,Footwear,LATAM,0.02,99.98999786,T4419
DEBIT,4,166.5800018,1,Footwear,LATAM,0.02,99.98999786,T4420
DEBIT,4,137.1900024,0,Footwear,LATAM,0.02,99.98999786,T4421
DEBIT,4,165.6000061,1,Footwear,LATAM,0.02,99.98999786,T4422
DEBIT,4,-342.9700012,0,Footwear,LATAM,0.02,99.98999786,T4423
DEBIT,4,230.2799988,0,Footwear,LATAM,0.02,99.98999786,T4424
DEBIT,4,227.9299927,1,Footwear,LATAM,0.029999999,99.98999786,T4425
DEBIT,4,-6.789999962,0,Footwear,LATAM,0.029999999,99.98999786,T4426
DEBIT,4,-177.9799957,1,Footwear,LATAM,0.029999999,99.98999786,T4427
DEBIT,4,227.9299927,0,Footwear,LATAM,0.029999999,99.98999786,T4428
DEBIT,4,167.9799957,0,Footwear,LATAM,0.039999999,99.98999786,T4429
DEBIT,4,54.22999954,1,Footwear,LATAM,0.039999999,99.98999786,T4430
DEBIT,4,124.7900009,0,Footwear,LATAM,0.039999999,99.98999786,T4431
DEBIT,4,143.9900055,1,Footwear,LATAM,0.039999999,99.98999786,T4432
DEBIT,4,172.4100037,0,Footwear,LATAM,0.050000001,99.98999786,T4433
DEBIT,4,-6.650000095,0,Footwear,LATAM,0.050000001,99.98999786,T4434
DEBIT,4,232.7299957,0,Footwear,LATAM,0.050000001,99.98999786,T4435
DEBIT,4,217.3300018,0,Footwear,LATAM,0.059999999,99.98999786,T4436
DEBIT,4,-803.1699829,1,Footwear,LATAM,0.059999999,99.98999786,T4437
DEBIT,4,81.01000214,1,Footwear,LATAM,0.059999999,34.99000168,T4438
DEBIT,4,130.1900024,0,Footwear,LATAM,0.07,99.98999786,T4439
DEBIT,4,218.5299988,0,Footwear,LATAM,0.07,99.98999786,T4440
DEBIT,4,145.5299988,1,Footwear,LATAM,0.07,99.98999786,T4441
DEBIT,4,-352.5899963,1,Footwear,LATAM,0.090000004,99.98999786,T4442
DEBIT,4,154.6799927,0,Footwear,LATAM,0.090000004,99.98999786,T4443
DEBIT,4,-2.039999962,0,Footwear,LATAM,0.090000004,31.98999977,T4444
DEBIT,4,84.58999634,1,Footwear,LATAM,0.100000001,99.98999786,T4445
DEBIT,4,220.4799957,1,Footwear,LATAM,0.100000001,99.98999786,T4446
DEBIT,4,202.4799957,0,Footwear,LATAM,0.100000001,99.98999786,T4447
DEBIT,4,137.7100067,0,Footwear,LATAM,0.119999997,99.98999786,T4448
DEBIT,4,114.3899994,1,Footwear,LATAM,0.119999997,99.98999786,T4449
DEBIT,4,60.34999847,0,Footwear,LATAM,0.119999997,27.98999977,T4450
DEBIT,4,195.7299957,1,Footwear,LATAM,0.129999995,99.98999786,T4451
DEBIT,4,147.0200043,1,Footwear,LATAM,0.129999995,99.98999786,T4452
DEBIT,4,54.36999893,0,Footwear,LATAM,0.129999995,99.98999786,T4453
DEBIT,4,143.5399933,0,Footwear,LATAM,0.129999995,99.98999786,T4454
DEBIT,4,204.4299927,0,Footwear,LATAM,0.129999995,99.98999786,T4455
DEBIT,4,159.3600006,0,Footwear,LATAM,0.150000006,99.98999786,T4456
DEBIT,4,127.4899979,0,Footwear,LATAM,0.150000006,99.98999786,T4457
DEBIT,4,15.93999958,1,Footwear,LATAM,0.150000006,30,T4458
DEBIT,4,184.7799988,0,Footwear,LATAM,0.159999996,99.98999786,T4459
DEBIT,4,125.9899979,0,Footwear,LATAM,0.159999996,99.98999786,T4460
DEBIT,4,188.9799957,0,Footwear,LATAM,0.159999996,99.98999786,T4461
DEBIT,4,141.9499969,0,Footwear,LATAM,0.159999996,99.98999786,T4462
DEBIT,4,203.3300018,0,Footwear,LATAM,0.170000002,99.98999786,T4463
DEBIT,4,21.10000038,1,Footwear,LATAM,0.170000002,44.99000168,T4464
DEBIT,4,-100.8300018,0,Footwear,LATAM,0.170000002,99.98999786,T4465
DEBIT,4,3.730000019,1,Footwear,LATAM,0.170000002,44.99000168,T4466
DEBIT,4,27.87999916,1,Footwear,LATAM,0.170000002,27.98999977,T4467
DEBIT,4,66.80000305,1,Footwear,LATAM,0.170000002,34.99000168,T4468
DEBIT,4,128.3200073,1,Footwear,LATAM,0.180000007,99.98999786,T4469
DEBIT,4,41,0,Footwear,LATAM,0.180000007,99.98999786,T4470
DEBIT,4,35.91999817,0,Footwear,LATAM,0.180000007,27.98999977,T4471
DEBIT,4,114.7900009,0,Footwear,LATAM,0.180000007,99.98999786,T4472
DEBIT,4,30,1,Footwear,LATAM,0.200000003,99.98999786,T4473
DEBIT,4,42,0,Footwear,LATAM,0.200000003,30,T4474
DEBIT,4,139.9900055,0,Footwear,LATAM,0.200000003,99.98999786,T4475
DEBIT,4,-266.769989,1,Footwear,LATAM,0.200000003,99.98999786,T4476
DEBIT,4,64.37999725,0,Footwear,LATAM,0.200000003,34.99000168,T4477
DEBIT,4,103.9899979,0,Footwear,LATAM,0.200000003,99.98999786,T4478
DEBIT,4,30,0,Apparel,LATAM,0,59.99000168,T4479
DEBIT,4,15,0,Apparel,LATAM,0,59.99000168,T4480
DEBIT,4,63.88999939,0,Apparel,LATAM,0,59.99000168,T4481
DEBIT,4,22.5,0,Apparel,LATAM,0,59.99000168,T4482
DEBIT,4,104.9800034,1,Apparel,LATAM,0,59.99000168,T4483
DEBIT,4,-239.9600067,1,Apparel,LATAM,0,59.99000168,T4484
DEBIT,4,77.20999908,0,Apparel,LATAM,0.01,59.99000168,T4485
DEBIT,4,107.7900009,1,Apparel,LATAM,0.01,59.99000168,T4486
DEBIT,4,-504.8200073,0,Apparel,LATAM,0.01,59.99000168,T4487
DEBIT,4,29.70000076,1,Apparel,LATAM,0.01,59.99000168,T4488
DEBIT,4,-217.6600037,1,Apparel,LATAM,0.01,59.99000168,T4489
DEBIT,4,100.3700027,1,Apparel,LATAM,0.01,59.99000168,T4490
DEBIT,4,52.86000061,0,Apparel,LATAM,0.01,59.99000168,T4491
DEBIT,4,102.8799973,0,Apparel,LATAM,0.02,59.99000168,T4492
DEBIT,4,126.4000015,0,Apparel,LATAM,0.02,59.99000168,T4493
DEBIT,4,146.9799957,0,Apparel,LATAM,0.02,59.99000168,T4494
DEBIT,4,146.9799957,0,Apparel,LATAM,0.02,59.99000168,T4495
DEBIT,4,29.39999962,0,Apparel,LATAM,0.02,59.99000168,T4496
DEBIT,4,141.1000061,0,Apparel,LATAM,0.02,59.99000168,T4497
DEBIT,4,102.8799973,0,Apparel,LATAM,0.02,59.99000168,T4498
DEBIT,4,146.9799957,1,Apparel,LATAM,0.02,59.99000168,T4499
DEBIT,4,5.820000172,1,Apparel,LATAM,0.029999999,59.99000168,T4500
DEBIT,4,-203.6699982,0,Apparel,LATAM,0.029999999,59.99000168,T4501
DEBIT,4,109.1100006,0,Apparel,LATAM,0.029999999,59.99000168,T4502
DEBIT,4,10.64999962,0,Apparel,LATAM,0.039999999,59.99000168,T4503
DEBIT,4,5.760000229,0,Apparel,LATAM,0.039999999,59.99000168,T4504
DEBIT,4,104.5299988,1,Apparel,LATAM,0.039999999,59.99000168,T4505
DEBIT,4,51.83000183,0,Apparel,LATAM,0.039999999,59.99000168,T4506
DEBIT,4,75.73000336,1,Apparel,LATAM,0.039999999,59.99000168,T4507
DEBIT,4,0,0,Apparel,LATAM,0.039999999,59.99000168,T4508
DEBIT,4,-446.3299866,0,Apparel,LATAM,0.039999999,59.99000168,T4509
DEBIT,4,32.54000092,0,Apparel,LATAM,0.039999999,59.99000168,T4510
DEBIT,4,25.07999992,0,Apparel,LATAM,0.050000001,59.99000168,T4511
DEBIT,4,74.08999634,0,Apparel,LATAM,0.050000001,59.99000168,T4512
DEBIT,4,-49.86999893,0,Apparel,LATAM,0.050000001,59.99000168,T4513
DEBIT,4,82.63999939,0,Apparel,LATAM,0.050000001,59.99000168,T4514
DEBIT,4,56.99000168,0,Apparel,LATAM,0.050000001,59.99000168,T4515
DEBIT,4,76.94000244,1,Apparel,LATAM,0.050000001,59.99000168,T4516
DEBIT,4,59.52999878,1,Apparel,LATAM,0.059999999,59.99000168,T4517
DEBIT,4,82.19999695,1,Apparel,LATAM,0.059999999,59.99000168,T4518
DEBIT,4,99.20999908,0,Apparel,LATAM,0.059999999,59.99000168,T4519
DEBIT,4,92.12000275,0,Apparel,LATAM,0.059999999,59.99000168,T4520
DEBIT,4,36.84999847,0,Apparel,LATAM,0.059999999,59.99000168,T4521
DEBIT,4,99.20999908,0,Apparel,LATAM,0.059999999,59.99000168,T4522
DEBIT,4,70.86000061,0,Apparel,LATAM,0.059999999,59.99000168,T4523
DEBIT,4,130.3899994,0,Apparel,LATAM,0.059999999,59.99000168,T4524
DEBIT,4,121.8799973,1,Apparel,LATAM,0.059999999,59.99000168,T4525
DEBIT,4,131.1100006,0,Apparel,LATAM,0.07,59.99000168,T4526
DEBIT,4,20.92000008,0,Apparel,LATAM,0.07,59.99000168,T4527
DEBIT,4,24.54999924,0,Apparel,LATAM,0.07,59.99000168,T4528
DEBIT,4,92.05000305,0,Apparel,LATAM,0.07,59.99000168,T4529
DEBIT,4,11.15999985,0,Apparel,LATAM,0.07,59.99000168,T4530
DEBIT,4,70.97000122,0,Apparel,LATAM,0.090000004,59.99000168,T4531
DEBIT,4,95.52999878,0,Apparel,LATAM,0.090000004,59.99000168,T4532
DEBIT,4,34.11999893,1,Apparel,LATAM,0.090000004,59.99000168,T4533
DEBIT,4,94.48000336,0,Apparel,LATAM,0.100000001,59.99000168,T4534
DEBIT,4,91.77999878,0,Apparel,LATAM,0.100000001,59.99000168,T4535
DEBIT,4,78.29000092,0,Apparel,LATAM,0.100000001,59.99000168,T4536
DEBIT,4,118.7799988,1,Apparel,LATAM,0.119999997,59.99000168,T4537
DEBIT,4,71.26999664,0,Apparel,LATAM,0.119999997,59.99000168,T4538
DEBIT,4,-448.730011,1,Apparel,LATAM,0.119999997,59.99000168,T4539
DEBIT,4,79.19000244,0,Apparel,LATAM,0.119999997,59.99000168,T4540
DEBIT,4,-16.62999916,0,Apparel,LATAM,0.119999997,59.99000168,T4541
DEBIT,4,127.8700027,0,Apparel,LATAM,0.129999995,59.99000168,T4542
DEBIT,4,-189.1900024,0,Apparel,LATAM,0.129999995,59.99000168,T4543
DEBIT,4,82.86000061,0,Apparel,LATAM,0.150000006,59.99000168,T4544
DEBIT,4,31.87000084,0,Apparel,LATAM,0.150000006,59.99000168,T4545
DEBIT,4,2.549999952,0,Apparel,LATAM,0.150000006,59.99000168,T4546
DEBIT,4,-428.3299866,1,Apparel,LATAM,0.159999996,59.99000168,T4547
DEBIT,4,-12.60000038,0,Apparel,LATAM,0.159999996,59.99000168,T4548
DEBIT,4,-69.29000092,0,Apparel,LATAM,0.159999996,59.99000168,T4549
DEBIT,4,65.51000214,0,Apparel,LATAM,0.159999996,59.99000168,T4550
DEBIT,4,69.70999908,0,Apparel,LATAM,0.170000002,59.99000168,T4551
DEBIT,4,72.19999695,1,Apparel,LATAM,0.170000002,59.99000168,T4552
DEBIT,4,11.69999981,0,Apparel,LATAM,0.170000002,59.99000168,T4553
DEBIT,4,109.5400009,1,Apparel,LATAM,0.170000002,59.99000168,T4554
DEBIT,4,77.91999817,1,Apparel,LATAM,0.170000002,59.99000168,T4555
DEBIT,4,80.91000366,1,Apparel,LATAM,0.170000002,59.99000168,T4556
DEBIT,4,84.65000153,0,Apparel,LATAM,0.170000002,59.99000168,T4557
DEBIT,4,-188.6499939,1,Apparel,LATAM,0.180000007,59.99000168,T4558
DEBIT,4,118.0599976,0,Apparel,LATAM,0.180000007,59.99000168,T4559
DEBIT,4,15.5,0,Apparel,LATAM,0.180000007,59.99000168,T4560
DEBIT,4,81.16999817,1,Apparel,LATAM,0.180000007,59.99000168,T4561
DEBIT,4,83.12999725,1,Apparel,LATAM,0.180000007,59.99000168,T4562
DEBIT,4,18,1,Apparel,LATAM,0.200000003,59.99000168,T4563
DEBIT,4,19.20000076,1,Apparel,LATAM,0.200000003,59.99000168,T4564
DEBIT,4,78.73999786,1,Apparel,LATAM,0.25,59.99000168,T4565
DEBIT,4,62.99000168,0,Apparel,LATAM,0.25,59.99000168,T4566
DEBIT,4,28.12000084,1,Apparel,LATAM,0.25,59.99000168,T4567
DEBIT,4,28.12000084,1,Apparel,LATAM,0.25,59.99000168,T4568
DEBIT,4,120,0,Golf,LATAM,0,50,T4569
DEBIT,4,55.99000168,0,Golf,LATAM,0,39.99000168,T4570
DEBIT,4,12.60000038,0,Golf,LATAM,0,39.99000168,T4571
DEBIT,4,32.59000015,0,Golf,LATAM,0,39.99000168,T4572
DEBIT,4,47.5,1,Golf,LATAM,0,50,T4573
DEBIT,4,87.5,0,Golf,LATAM,0,50,T4574
DEBIT,4,-41.75,0,Golf,LATAM,0,50,T4575
DEBIT,4,69.98000336,1,Golf,LATAM,0,39.99000168,T4576
DEBIT,4,57.99000168,1,Golf,LATAM,0,39.99000168,T4577
DEBIT,4,115,0,Golf,LATAM,0,50,T4578
DEBIT,4,22,0,Golf,LATAM,0,50,T4579
DEBIT,4,-83.16000366,0,Golf,LATAM,0.01,30,T4580
DEBIT,4,65.3199997,0,Golf,LATAM,0.01,39.99000168,T4581
DEBIT,4,61.88000107,1,Golf,LATAM,0.01,50,T4582
DEBIT,4,-181.4199982,0,Golf,LATAM,0.01,50,T4583
DEBIT,4,51.47000122,0,Golf,LATAM,0.01,39.99000168,T4584
DEBIT,4,-3.470000029,1,Golf,LATAM,0.01,50,T4585
DEBIT,4,97.98000336,0,Golf,LATAM,0.02,39.99000168,T4586
DEBIT,4,122.5,0,Golf,LATAM,0.02,50,T4587
DEBIT,4,85.75,1,Golf,LATAM,0.02,50,T4588
DEBIT,4,64.44000244,1,Golf,LATAM,0.02,50,T4589
DEBIT,4,85.75,0,Golf,LATAM,0.02,50,T4590
DEBIT,4,91.87999725,0,Golf,LATAM,0.02,50,T4591
DEBIT,4,9.800000191,0,Golf,LATAM,0.02,50,T4592
DEBIT,4,-171.5,0,Golf,LATAM,0.02,50,T4593
DEBIT,4,24.5,1,Golf,LATAM,0.02,50,T4594
DEBIT,4,-33.95000076,0,Golf,LATAM,0.029999999,70,T4595
DEBIT,4,-36.45999908,1,Golf,LATAM,0.029999999,39.99000168,T4596
DEBIT,4,48.5,0,Golf,LATAM,0.029999999,50,T4597
DEBIT,4,111.5500031,1,Golf,LATAM,0.029999999,50,T4598
DEBIT,4,24.25,0,Golf,LATAM,0.029999999,50,T4599
DEBIT,4,118.8300018,0,Golf,LATAM,0.029999999,50,T4600
DEBIT,4,53.34000015,1,Golf,LATAM,0.029999999,39.99000168,T4601
DEBIT,4,67.87999725,0,Golf,LATAM,0.029999999,39.99000168,T4602
DEBIT,4,40.72999954,0,Golf,LATAM,0.029999999,39.99000168,T4603
DEBIT,4,89.22000122,1,Golf,LATAM,0.029999999,39.99000168,T4604
DEBIT,4,3.839999914,1,Golf,LATAM,0.039999999,39.99000168,T4605
DEBIT,4,69.09999847,1,Golf,LATAM,0.039999999,39.99000168,T4606
DEBIT,4,75.12000275,0,Golf,LATAM,0.039999999,50,T4607
DEBIT,4,-30.95999908,0,Golf,LATAM,0.039999999,50,T4608
DEBIT,4,-65.04000092,0,Golf,LATAM,0.039999999,50,T4609
DEBIT,4,72,0,Golf,LATAM,0.039999999,50,T4610
DEBIT,4,27.12000084,1,Golf,LATAM,0.039999999,50,T4611
DEBIT,4,49.38999939,0,Golf,LATAM,0.050000001,39.99000168,T4612
DEBIT,4,14.96000004,0,Golf,LATAM,0.050000001,50,T4613
DEBIT,4,61.75,0,Golf,LATAM,0.050000001,50,T4614
DEBIT,4,47.5,0,Golf,LATAM,0.050000001,50,T4615
DEBIT,4,118.75,1,Golf,LATAM,0.050000001,50,T4616
DEBIT,4,-47.49000168,0,Golf,LATAM,0.050000001,39.99000168,T4617
DEBIT,4,64.58000183,0,Golf,LATAM,0.050000001,39.99000168,T4618
DEBIT,4,93.08000183,0,Golf,LATAM,0.050000001,39.99000168,T4619
DEBIT,4,26.84000015,1,Golf,LATAM,0.050000001,50,T4620
DEBIT,4,83.12999725,0,Golf,LATAM,0.050000001,50,T4621
DEBIT,4,62.45999908,1,Golf,LATAM,0.050000001,50,T4622
DEBIT,4,30.70999908,1,Golf,LATAM,0.059999999,25,T4623
DEBIT,4,-42.50999832,1,Golf,LATAM,0.059999999,39.99000168,T4624
DEBIT,4,-40.25,0,Golf,LATAM,0.059999999,39.99000168,T4625
DEBIT,4,20.79000092,1,Golf,LATAM,0.059999999,50,T4626
DEBIT,4,111.0400009,1,Golf,LATAM,0.059999999,50,T4627
DEBIT,4,82.69000244,1,Golf,LATAM,0.059999999,50,T4628
DEBIT,4,59.06000137,0,Golf,LATAM,0.059999999,50,T4629
DEBIT,4,111.0400009,1,Golf,LATAM,0.059999999,50,T4630
DEBIT,4,54.79999924,0,Golf,LATAM,0.059999999,39.99000168,T4631
DEBIT,4,17.71999931,0,Golf,LATAM,0.059999999,50,T4632
DEBIT,4,-480.5799866,1,Golf,LATAM,0.07,50,T4633
DEBIT,4,58.20000076,1,Golf,LATAM,0.07,39.99000168,T4634
DEBIT,4,20.55999947,1,Golf,LATAM,0.090000004,39.99000168,T4635
DEBIT,4,109.1999969,0,Golf,LATAM,0.090000004,50,T4636
DEBIT,4,106.9300003,0,Golf,LATAM,0.090000004,50,T4637
